id,baseMean,CK,RH,foldChange(RH/CK),log2FoldChange,pval,padj, 
411069,800.776924135234,771.329759257258,830.224089013209,1.07635428174412,0.106153018776034,0.829774607763635,1, 
102655473,1.03595581479851,0.642974961190325,1.4289366684067,2.22238307034746,1.1521075143227,0.829789320644655,1, 
408658,458.895950547918,472.64936725646,445.142533839376,0.94180287688366,-0.0865029653063562,0.829846839982397,1, 
100577889,3579.97740877743,3700.7840348454,3459.17078270946,0.934712955454579,-0.0974047045632157,0.829898115187184,1, 
726833,1268.65833167287,1294.39490773801,1242.92175560773,0.960233811317878,-0.0585423584723815,0.829905898176466,1, 
724600,49.6782155134166,47.1293076386899,52.2271233881433,1.10816657415244,0.148174756514555,0.829991343823311,1, 
102654091,12.8526663380988,11.9382625456965,13.7670701305011,1.15318875571755,0.205628674871556,0.830126072183106,1, 
409606,647.932236086637,654.32206423716,641.542407936114,0.980468859297989,-0.028456285224462,0.830300716295778,1, 
551358,583.171020826159,605.048825271337,561.293216380981,0.927682515752784,-0.108296943971197,0.830334512044189,1, 
100576232,8.34456412376925,9.14395563630197,7.54517261123654,0.825154113968119,-0.277264498325172,0.830393945618257,1, 
410171,3082.38894566469,3154.65568780138,3010.12220352801,0.954184069966092,-0.0676604940532618,0.83041365856949,1, 
409351,230.13360985621,235.987781407055,224.279438305365,0.950385807977516,-0.0734148022180971,0.830424095551149,1, 
100576231,1.02017131990368,0.775250773225062,1.2650918665823,1.63184857116554,0.706507187355633,0.830455908577951,1, 
102655731,169.256490864348,165.260445736361,173.252535992336,1.0483605754563,0.0681350059526282,0.830581681550401,1, 
412610,618.557881616521,608.426267247283,628.689495985759,1.03330432926598,0.0472652199931397,0.830688824427284,1, 
551727,191.595254142607,188.735449385516,194.455058899698,1.03030490314778,0.0430713443644049,0.830704886831967,1, 
552672,23.6865410753029,23.3949027641598,23.9781793864459,1.02493178228463,0.0355278895991717,0.830729355346345,1, 
724556,59.1573170045042,62.0513910281641,56.2632429808444,0.906720091984842,-0.141270840968907,0.830812165649439,1, 
725742,125.493253813086,131.537589516648,119.448918109524,0.908097210451053,-0.139081350753466,0.830832688621097,1, 
413698,31.1070062829278,24.8007524960924,37.4132600697633,1.50855342295191,0.593165788074318,0.830855034777667,1, 
408431,781.870902149531,801.135980656138,762.605823642923,0.951905596623362,-0.0711095907202636,0.830953385776905,1, 
725703,421.39353564629,406.856532508233,435.930538784346,1.07146009453719,0.099578119276823,0.830999477196682,1, 
725269,1166.77065301195,1207.78305531274,1125.75825071116,0.932086475099339,-0.101464286564061,0.831081853509563,1, 
414033,869.628739551224,855.707446996525,883.550032105924,1.03253750473614,0.0461941854356633,0.831356125178206,1, 
410297,18.8401001392422,20.6629843758087,17.0172159026757,0.823560410886177,-0.28005361459051,0.831371820433267,1, 
413550,52.490665991453,53.2755463755894,51.7057856073167,0.970535060171773,-0.0431477642541142,0.831432197008407,1, 
107965825,110.48795089408,99.1063915063358,121.869510281824,1.22968366045325,0.298287225976711,0.831502852958754,1, 
413051,222.54825729796,231.665748510472,213.430766085449,0.921287533689086,-0.118276603405241,0.831555839783322,1, 
727407,598.499053796397,584.311279363526,612.686828229268,1.04856238424261,0.0684126971618015,0.831661090266386,1, 
411533,1285.31093605498,1268.73846735598,1301.88340475399,1.02612432605364,0.037205539633686,0.831715841232812,1, 
724451,254.108615192373,263.712038694601,244.505191690144,0.927167348523286,-0.109098334143686,0.831731728607703,1, 
724984,87.8835742600453,87.5373968915902,88.2297516285003,1.00790924520828,0.0113657406409218,0.831775845786793,1, 
107964077,673.496983877915,686.180677613157,660.813290142673,0.963031037891181,-0.0543457989057596,0.831782080185315,1, 
551350,1032.58066065019,1116.50619236782,948.655128932569,0.84966401030049,-0.235035637756059,0.83180877761769,1, 
727186,85.2437253588308,90.2502688256216,80.2371818920399,0.889051998804252,-0.169660293129114,0.831882359545008,1, 
552634,789.601440101819,829.396913483293,749.805966720345,0.904037565767296,-0.1455453722246,0.831997306930199,1, 
725404,1286.57917533246,1336.66681852938,1236.49153213553,0.925055903980566,-0.11238754011415,0.832019250557897,1, 
