id,baseMean,CK,TH,foldChange(TH/CK),log2FoldChange,pval,padj, 
724456,108.093535496966,90.9863265602348,125.200744433698,1.3760391167217,0.460521482175398,0.479441743841634,1, 
102654964,144.257765898771,127.555526210669,160.960005586873,1.26188186720373,0.335576856773236,0.479526124366292,1, 
107965695,833.775209395367,741.064733525936,926.485685264798,1.25020884593528,0.322169115549561,0.479694964646413,1, 
552508,78.5715458545085,66.3778179347261,90.765273774291,1.36740369898189,0.451439233095781,0.479703718151498,1, 
724429,303.805642600541,367.140296030417,240.470989170666,0.654983916967653,-0.610468612963807,0.479798003637822,1, 
551556,152.835989294296,134.942674132471,170.729304456121,1.26519876350249,0.339364051001374,0.479836705588057,1, 
102653832,9.08518961630647,6.04780352534159,12.1225757072713,2.00445924813449,1.00321308692649,0.479914701626558,1, 
552841,142.570899731506,155.361907424483,129.77989203853,0.835339203733787,-0.259565947392751,0.479922411301442,1, 
410965,241.696742074997,265.442173168176,217.951310981817,0.821087728375891,-0.284391721201912,0.480043927599011,1, 
100578137,7.78351228199786,5.62653767272533,9.94048689127038,1.76671471328752,0.821069094244727,0.480180620864105,1, 
102655640,9.20687386939694,10.9177003700001,7.4960473687938,0.686595813656109,-0.5424670340326,0.480397680814162,1, 
408342,1177.93921977727,1030.14871001543,1325.72972953911,1.28693043698443,0.363934073038101,0.480560427207554,1, 
100576871,174.606382491929,193.414056650424,155.798708333434,0.805519056016821,-0.312009375979382,0.48060625827789,1, 
107965518,2.27369499362752,1.2483382609417,3.29905172631334,2.64275463593071,1.40204248553257,0.480824808849361,1, 
725306,993.944133188126,891.968119636927,1095.92014673933,1.22865394245863,0.297078629460534,0.481055773684247,1, 
409485,2313.43002272751,2126.31810132573,2500.54194412929,1.17599617036145,0.233883362036915,0.481076493219873,1, 
412484,454.89528103463,555.44269291289,354.34786915637,0.637955766954239,-0.648471697555573,0.481688018110133,1, 
411469,423.44930929542,380.696679057983,466.201939532856,1.22460206557738,0.292313021648599,0.481887889497584,1, 
724672,575.159986307214,521.610153965211,628.709818649217,1.20532511468546,0.269422339883475,0.482110120356596,1, 
412308,48.8916842500622,43.1016944824092,54.6816740177152,1.26866645672207,0.343312822147169,0.482288196183158,1, 
409673,119.774247961701,107.256695558809,132.291800364593,1.23341297879215,0.302655932505713,0.482490233835177,1, 
551069,188.185287269581,148.038818372859,228.331756166303,1.54237759174228,0.625155996801667,0.4826347058387,1, 
413450,362.746248261772,406.655150136554,318.837346386989,0.784048465339548,-0.350985258730643,0.482707544896183,1, 
551364,45.5155538093503,25.6185954997397,65.4125121189608,2.55332155580603,1.35237523682617,0.48275003206464,1, 
100577410,52.5001985429903,59.4859606149709,45.5144364710097,0.765129048946636,-0.38622499731244,0.482821889872614,1, 
677678,45.276935438528,51.1555454688359,39.3983254082201,0.770167242810884,-0.37675633196967,0.482855217453051,1, 
724903,37.1032260630968,24.0221556043759,50.1842965218176,2.08908381696919,1.06287037651224,0.482932144310497,1, 
411622,1144.79677751657,1034.83621598809,1254.75733904506,1.2125178068367,0.278005934636969,0.482974478836008,1, 
725218,375.905219885688,331.091223735574,420.719216035803,1.27070482657012,0.345628944033127,0.48306055337578,1, 
411756,810.517895986601,734.760609139817,886.275182833385,1.2062094399303,0.270480431047883,0.483091319019602,1, 
413627,24548.8460472233,15520.8798726936,33576.812221753,2.16333175033625,1.1132549218255,0.483178210292025,1, 
552662,316.005209497745,279.786333793771,352.224085201719,1.258903822877,0.332168068951683,0.483219881646094,1, 
551098,383.535819722033,324.585146452364,442.486492991701,1.36323703603806,0.447036435939469,0.48335751440856,1, 
551744,949.983948554853,1040.58328762929,859.384609480419,0.825868164227694,-0.276016596529698,0.483374682799261,1, 
406132,212.656135690802,192.936409505456,232.375861876148,1.20441684631628,0.268334792457011,0.483385608592793,1, 
409522,410.240024876541,362.976047043161,457.504002709921,1.2604247757856,0.333910018363455,0.483550504914487,1, 
552840,88.2178875275586,96.8105624029337,79.6252126521835,0.822484764841843,-0.281939139310835,0.483578648044239,1, 
412670,1972.4503968967,2588.28720730436,1356.61358648903,0.524135645634904,-0.931987867170886,0.483599066725064,1, 
551316,177.671447498357,196.96667760128,158.376217395435,0.804076198696087,-0.314595869264321,0.483622144432076,1, 
411734,1449.25402529711,1584.09425202068,1314.41379857354,0.829757318352024,-0.269238646144364,0.483662151333249,1, 
102655097,132.392394507581,116.635679715921,148.149109299241,1.27018687300553,0.345040765442496,0.483889935133022,1, 
412056,1666.47837798229,1906.64783950103,1426.30891646355,0.748071503774296,-0.418751919413108,0.483915271077872,1, 
100576812,618.153211918596,565.186023929479,671.120399907713,1.18743275929175,0.247845820321128,0.483932156860591,1, 
410643,108.819837030267,91.4349933952959,126.204680665238,1.38026674447959,0.464947103054241,0.484032775406862,1, 
411638,535.126444522523,588.415023949446,481.837865095599,0.818874171263508,-0.28828631144675,0.484079057252627,1, 
100578142,2.28679213875649,3.26922098336729,1.3043632941457,0.398982907788082,-1.32560115139099,0.484203532715923,1, 
100576136,41.919507366605,35.0858719156245,48.7531428175854,1.38953773002502,0.474605008472243,0.484209182177979,1, 
724628,291.9007196741,324.630616908876,259.170822439324,0.798356066680158,-0.3248957631483,0.484224855589952,1, 
410223,352.304239820651,392.912063758538,311.696415882763,0.793298156592907,-0.334064898323388,0.484233073803984,1, 
